,fecha,precio,año_hecho,año_renovado,metros_cuadrados,pisos,habitaciones,baños,calle,codigo_zip,estado,ciudad
744,2019-06-18,"$556,760",01/01/2006,2004.0,479.0,3.0,3.0,3.0,5200 CASTLEWOOD RD,75229.0,TX,DALLAS
745,2019-07-14,"$622,920",01/01/2006,2004.0,820.0,2.0,3.0,3.0,3801 FORTUNE LN,75216.0,TX,DALLAS
746,2019-07-10,"$345,530",01/01/2006,2004.0,698.0,2.0,4.0,3.0,10600 MERALLAK ST,75215.0,TX,DALLAS
747,2019-06-09,"$777,480",01/01/2006,2004.0,866.0,1.0,2.0,3.0,400 PARK AVE,75201.0,TX,DALLAS
748,2019-07-02,"$736,890",01/01/2006,2004.0,1103.0,2.0,5.0,3.0,6101 WINONLY CIR,75211.0,TX,DALLAS
749,2019-07-25,"$218,160",01/01/2006,2004.0,457.0,2.0,2.0,2.0,9200 PENINSULA DR,75218.0,TX,DALLAS
750,2019-06-13,"$327,810",01/01/2006,2004.0,753.0,2.0,4.0,3.0,4500 COLES MANOR PL,75204.0,TX,DALLAS
751,2019-06-21,"$240,210",01/01/2005,2004.0,387.0,2.0,3.0,2.0,1500 KINGS HWY,75208.0,TX,DALLAS
752,2019-08-08,"$289,530",01/01/2005,2004.0,521.0,2.0,3.0,3.0,11301 GLEN CROSS DR,75228.0,TX,DALLAS
753,2019-07-08,"$830,290",01/01/2005,2004.0,655.0,2.0,3.0,3.0,700 LIPSCOMB AVE,75214.0,TX,DALLAS
754,2019-07-10,"$358,810",01/01/2005,2004.0,814.0,2.0,3.0,3.0,6801 HOPEWELL ST,75215.0,TX,DALLAS
755,2019-08-08,"$390,760",01/01/2005,2004.0,622.0,1.0,4.0,2.0,2200 SANTA CRUZ DR,75227.0,TX,DALLAS
756,2019-07-05,"$293,320",01/01/2005,2004.0,646.0,2.0,3.0,3.0,7500 BENEDICT DR,75214.0,TX,DALLAS
757,2019-07-24,"$361,230",01/01/2004,2004.0,905.0,2.0,4.0,3.0,100 LEDA DR,75218.0,TX,DALLAS
758,2019-07-29,"$350,170",01/01/2004,2004.0,817.0,2.0,4.0,3.0,9501 MONTELEON CT,75220.0,TX,DALLAS
759,2019-08-06,"$360,280",01/01/2004,2004.0,683.0,2.0,3.0,4.0,3001 DUSTY OAK DR,75227.0,TX,DALLAS
760,2019-07-22,"$1,202,420",01/01/2004,2004.0,1289.0,2.0,4.0,4.0,9000 FOSTORIA DR,75217.0,TX,DALLAS
761,2019-08-15,"$737,840",01/01/2003,2004.0,930.0,2.0,3.0,3.0,3400 WINGED FOOT CT,75229.0,TX,DALLAS
762,2019-07-04,"$417,230",01/01/2003,2004.0,475.0,1.0,2.0,2.0,4701 TINSLEY RD,75212.0,TX,DALLAS
763,2019-07-01,"$692,520",01/01/2003,2004.0,860.0,2.0,4.0,3.0,2300 FABENS RD,75229.0,TX,DALLAS
764,2019-06-11,"$462,070",01/01/2003,2004.0,433.0,2.0,2.0,2.0,101 STOREY ST,75203.0,TX,DALLAS
765,2019-07-29,"$752,430",01/01/2003,2004.0,985.0,2.0,4.0,3.0,1 BRETTON CREEK CT,75220.0,TX,DALLAS
766,2019-08-12,"$340,400",01/01/2003,2004.0,488.0,2.0,3.0,3.0,3100 MATERHORN DR,75228.0,TX,DALLAS
767,2019-07-10,"$215,790",01/01/2003,2004.0,424.0,2.0,2.0,3.0,5000 ECHO AVE,75215.0,TX,DALLAS
768,2019-07-24,"$714,750",01/01/2002,2004.0,1039.0,2.0,3.0,3.0,11601 NEERING DR,75218.0,TX,DALLAS
769,2019-06-17,"$374,060",01/01/2002,2004.0,774.0,1.0,5.0,3.0,6401 BOAZ ST,75205.0,TX,DALLAS
770,2019-07-02,"$314,180",01/01/2002,2004.0,427.0,3.0,3.0,2.0,1100 NUEVA LEON PLZ,75211.0,TX,DALLAS
771,2019-07-21,"$794,840",01/01/2002,2004.0,1350.0,2.0,4.0,3.0,922 SUNBRIAR AVE,75217.0,TX,DALLAS
772,2019-08-12,"$869,470",01/01/2002,2004.0,1274.0,2.0,4.0,3.0,2001 MONTALBA AVE,75228.0,TX,DALLAS
773,2019-06-13,"$538,450",01/01/2002,2004.0,771.0,2.0,4.0,3.0,3000 CLAMATH DR,75204.0,TX,DALLAS
774,2019-07-30,"$701,050",01/01/2002,2004.0,914.0,2.0,4.0,3.0,1601 KINMORE ST,75223.0,TX,DALLAS
775,2019-06-26,"$691,380",01/01/1975,2004.0,850.0,1.0,4.0,3.0,3800 MURAL LN,75210.0,TX,DALLAS
776,2019-06-19,"$957,030",01/01/1975,2004.0,799.0,2.0,5.0,2.0,100 GLASS ST,75207.0,TX,DALLAS
777,2019-07-23,"$425,470",01/01/1973,2004.0,564.0,1.0,3.0,2.0,1301 RYLIEWOOD DR,75217.0,TX,DALLAS
778,2019-08-01,"$216,540",01/01/1973,2004.0,402.0,1.0,2.0,2.0,1 ASHMERE CT,75225.0,TX,DALLAS
779,2019-07-01,"$175,600",01/01/1970,2004.0,372.0,1.0,3.0,1.0,1500 MARION DR,75211.0,TX,DALLAS
780,2019-07-28,"$450,340",01/01/1970,2004.0,619.0,1.0,3.0,2.0,9501 ROCKBROOK DR,75220.0,TX,DALLAS
781,2019-06-11,"$1,872,880",01/01/1967,2004.0,1417.0,2.0,5.0,4.0,401 CRETE ST,75203.0,TX,DALLAS
782,2019-07-16,"$2,889,090",01/01/1967,2004.0,2716.0,2.0,5.0,6.0,8300 FOXWOOD LN,75217.0,TX,DALLAS
783,2019-07-15,"$657,110",01/01/1965,2004.0,692.0,1.0,3.0,2.0,4501 GRACEY ST,75216.0,TX,DALLAS
784,2019-07-25,"$1,950,820",01/01/1965,2004.0,1463.0,2.0,7.0,4.0,9700 NORTHCLIFF DR,75218.0,TX,DALLAS
785,2019-06-21,"$348,140",01/01/1965,2004.0,658.0,2.0,4.0,1.0,2301 FOUTS LN,75208.0,TX,DALLAS
786,2019-07-30,"$272,070",01/01/1965,2004.0,680.0,1.0,2.0,1.0,4500 CROSSTOWN EXPY,75223.0,TX,DALLAS
787,2019-08-07,"$262,340",01/01/1964,2004.0,594.0,1.0,5.0,1.0,2400 CREEKGLEN DR,75227.0,TX,DALLAS
788,2019-08-14,"$289,620",01/01/1964,2004.0,558.0,1.0,5.0,2.0,2301 GRAYCLIFF DR,75228.0,TX,DALLAS
789,2019-07-10,"$543,290",01/01/1964,2004.0,469.0,2.0,4.0,2.0,2600 MARDER ST,75215.0,TX,DALLAS
790,2019-07-11,"$202,920",01/01/1964,2004.0,570.0,1.0,2.0,1.0,1501 LAKEVIEW DR,75216.0,TX,DALLAS
791,2019-06-12,"$255,450",01/01/1963,2004.0,664.0,1.0,5.0,2.0,301 AVENUE I,75203.0,TX,DALLAS
792,2019-08-07,"$307,900",01/01/1963,2004.0,552.0,1.0,3.0,1.0,9400 OLDE VILLAGE CT,75227.0,TX,DALLAS
793,2019-07-31,"$151,540",01/01/1962,2004.0,427.0,1.0,3.0,1.0,801 BROOKWOOD DR,75224.0,TX,DALLAS
794,2019-08-06,"$692,440",01/01/1961,2004.0,863.0,2.0,4.0,3.0,7500 CARR ST,75227.0,TX,DALLAS
795,2019-07-16,"$355,490",01/01/1961,2004.0,384.0,1.0,3.0,2.0,11200 CANDLELIGHT LN,75229.0,TX,DALLAS
796,2019-07-28,"$237,300",01/01/1961,2004.0,475.0,2.0,4.0,2.0,2800 PARK BRIDGE CT,75219.0,TX,DALLAS
797,2019-07-23,"$2,880",01/01/1950,2004.0,942.0,2.0,6.0,3.0,10200 CRESSON DR,75229.0,TX,DALLAS
798,2019-06-27,"$506,220",01/01/1947,2004.0,927.0,1.0,2.0,2.0,1000 BIGWOOD ST,75211.0,TX,DALLAS
799,2019-06-28,"$247,050",01/01/1946,2004.0,479.0,1.0,4.0,1.0,600 ELI AVE,75211.0,TX,DALLAS
800,2019-07-02,"$282,460",01/01/1946,2004.0,405.0,1.0,3.0,1.0,4600 LARKHILL DR,75211.0,TX,DALLAS
801,2019-07-21,"$248,320",01/01/1946,2004.0,436.0,1.0,2.0,1.0,100 DEEPWOOD ST,75217.0,TX,DALLAS
802,2019-06-18,"$157,010",01/01/1946,2004.0,347.0,1.0,2.0,1.0,5600 VILLAGE GLEN DR,75206.0,TX,DALLAS
803,2019-07-18,"$216,590",01/01/1944,2004.0,241.0,1.0,2.0,1.0,10000 HOMEPLACE DR,75217.0,TX,DALLAS
804,2019-08-14,"$227,370",01/01/1944,2004.0,378.0,1.0,3.0,1.0,2401 TELEGRAPH AVE,75228.0,TX,DALLAS
805,2019-07-02,"$481,270",01/01/1944,2004.0,402.0,1.0,3.0,1.0,3101 CALLE BELLA DR,75211.0,TX,DALLAS
806,2019-07-31,"$212,380",01/01/1944,2004.0,283.0,1.0,2.0,1.0,1601 WHITEDOVE DR,75224.0,TX,DALLAS
807,2019-07-25,"$355,470",01/01/1943,2004.0,399.0,1.0,2.0,1.0,9200 FOREST HILLS BLVD,75218.0,TX,DALLAS
808,2019-07-28,"$166,710",01/01/1941,2004.0,430.0,1.0,3.0,1.0,4201 WILLIAMSBURG RD,75220.0,TX,DALLAS
809,2019-06-28,"$91,840",01/01/1941,2004.0,232.0,1.0,2.0,1.0,900 CHALMERS ST,75211.0,TX,DALLAS
810,2019-06-12,"$602,010",01/01/1940,2004.0,1222.0,3.0,9.0,5.0,2101 HULSE BLVD,75203.0,TX,DALLAS
811,2019-07-02,"$995,050",01/01/1934,2004.0,826.0,2.0,3.0,2.0,4600 OLD SPANISH TRL,75211.0,TX,DALLAS
812,2019-06-13,"$1,309,910",01/01/1933,2004.0,924.0,2.0,5.0,3.0,3700 WHEATLEY PL,75204.0,TX,DALLAS
813,2019-06-25,"$577,020",01/01/1929,2004.0,448.0,1.0,4.0,2.0,7500 ROPER ST,75209.0,TX,DALLAS
814,2019-07-18,"$531,260",01/01/1928,2004.0,494.0,2.0,3.0,1.0,8501 ELAM HEIGHTS DR,75217.0,TX,DALLAS
815,2019-06-24,"$464,220",01/01/1928,2004.0,363.0,1.0,2.0,1.0,4620 CHEROKEE TRL,75209.0,TX,DALLAS
816,2019-07-15,"$501,400",01/01/1928,2004.0,442.0,1.0,2.0,1.0,4501 CORRIGAN AVE,75216.0,TX,DALLAS
817,2019-07-15,"$749,390",01/01/1928,2004.0,512.0,2.0,3.0,1.0,1522 GILLETTE CIR,75217.0,TX,DALLAS
818,2019-07-25,"$414,490",01/01/1927,2004.0,411.0,1.0,2.0,1.0,9800 DONEGAL DR,75218.0,TX,DALLAS
819,2019-08-01,"$667,520",01/01/1927,2004.0,393.0,1.0,2.0,1.0,1 GLENCHESTER CT,75225.0,TX,DALLAS
820,2019-06-25,"$193,900",01/01/1927,2004.0,308.0,1.0,2.0,1.0,6800 VICTORIA AVE,75209.0,TX,DALLAS
821,2019-07-11,"$551,750",01/01/1926,2004.0,652.0,2.0,3.0,2.0,1200 IDAHO AVE,75216.0,TX,DALLAS
822,2019-06-11,"$536,040",01/01/1926,2004.0,619.0,2.0,5.0,3.0,901 GRANT ST,75203.0,TX,DALLAS
823,2019-07-24,"$932,540",01/01/1925,2004.0,1128.0,2.0,5.0,2.0,11600 CIMAREC ST,75218.0,TX,DALLAS
824,2019-07-07,"$678,460",01/01/1925,2004.0,582.0,1.0,3.0,3.0,3700 MEADOWDALE LN,75229.0,TX,DALLAS
825,2019-07-20,"$1,039,070",01/01/1925,2004.0,838.0,2.0,4.0,3.0,3500 WOODLEIGH DR,75229.0,TX,DALLAS
826,2019-06-21,"$454,090",01/01/1925,2004.0,515.0,2.0,3.0,2.0,900 SAM DEALEY DR,75208.0,TX,DALLAS
827,2019-06-24,"$488,370",01/01/1924,2004.0,518.0,2.0,3.0,1.0,4901 SENECA DR,75209.0,TX,DALLAS
828,2019-07-23,"$650,910",01/01/1924,2004.0,451.0,2.0,5.0,2.0,9600 WINDRIDGE WAY,75217.0,TX,DALLAS
829,2019-06-18,"$413,250",01/01/1923,2004.0,466.0,1.0,4.0,1.0,5101 RIDGEDALE AVE,75206.0,TX,DALLAS
830,2019-07-07,"$550,340",01/01/1923,2004.0,582.0,2.0,3.0,2.0,7200 BRENNANS DR,75214.0,TX,DALLAS
831,2019-06-13,"$137,370",01/01/1920,2004.0,375.0,2.0,2.0,2.0,1 MARIE ST,75204.0,TX,DALLAS
832,2019-07-14,"$418,550",01/01/1918,2004.0,320.0,1.0,2.0,1.0,3101 MUNDY DR,75216.0,TX,DALLAS
833,2019-07-04,"$1,425,440",01/01/1912,2004.0,1558.0,3.0,4.0,4.0,1800 LONE STAR DR,75212.0,TX,DALLAS
834,2019-06-21,"$490,560",01/01/1902,2004.0,463.0,2.0,3.0,2.0,1501 CLINTON AVE,75208.0,TX,DALLAS
835,2019-07-19,"$400,710",01/01/1975,2003.0,512.0,1.0,3.0,2.0,8300 TENINO ST,75217.0,TX,DALLAS
836,2019-07-25,"$402,640",01/01/1974,2003.0,872.0,2.0,4.0,2.0,10001 GATEWAY LN,75218.0,TX,DALLAS
837,2019-07-31,"$1,388,610",01/01/1971,2003.0,1256.0,1.0,4.0,3.0,501 EARLY DAWN TRL,75224.0,TX,DALLAS
838,2019-06-21,"$373,470",01/01/1971,2003.0,482.0,1.0,4.0,2.0,1800 MARYDALE DR,75208.0,TX,DALLAS
839,2019-08-06,"$262,210",01/01/1964,2003.0,625.0,1.0,3.0,2.0,7000 FAIRDALE AVE,75227.0,TX,DALLAS
840,2019-07-02,"$440,690",01/01/1964,2003.0,564.0,1.0,3.0,2.0,1400 ROMO PLZ,75211.0,TX,DALLAS
841,2019-06-20,"$2,101,980",01/01/1964,2003.0,1116.0,2.0,4.0,2.0,1900 WICKMERE MEWS,75208.0,TX,DALLAS
842,2019-07-14,"$381,040",01/01/1963,2003.0,658.0,1.0,4.0,2.0,1200 ASPERMONT AVE,75216.0,TX,DALLAS
843,2019-08-14,"$562,740",01/01/1963,2003.0,363.0,1.0,2.0,1.0,1908 ROYAL LN,75229.0,TX,DALLAS
844,2019-07-17,"$746,100",01/01/1963,2003.0,692.0,1.0,3.0,2.0,10000 NEOSHO DR,75217.0,TX,DALLAS
845,2019-06-25,"$251,080",01/01/1963,2003.0,829.0,1.0,4.0,2.0,4510 METROPOLITAN AVE,75210.0,TX,DALLAS
846,2019-06-14,"$2,310",01/01/1963,2003.0,738.0,1.0,4.0,2.0,4400 CROOKED LN,75229.0,TX,DALLAS
847,2019-07-11,"$1,037,250",01/01/1962,2003.0,1070.0,2.0,4.0,3.0,1001 FORESTER DR,75216.0,TX,DALLAS
848,2019-06-17,"$188,300",01/01/1962,2003.0,472.0,1.0,3.0,2.0,3601 MOCKINGBIRD LN,75205.0,TX,DALLAS
849,2019-07-04,"$326,770",01/01/1962,2003.0,722.0,1.0,3.0,2.0,4833 LAWTHER DR,75214.0,TX,DALLAS
850,2019-08-05,"$544,770",01/01/1962,2003.0,808.0,1.0,5.0,3.0,6901 HELSEM WAY,75230.0,TX,DALLAS
851,2019-06-20,"$375,850",01/01/1961,2003.0,640.0,1.0,4.0,2.0,1900 MALONE CLIFF VW,75208.0,TX,DALLAS
852,2019-06-12,"$583,100",01/01/1961,2003.0,823.0,1.0,4.0,2.0,1801 DANUBE DR,75203.0,TX,DALLAS
853,2019-07-25,"$237,780",01/01/1960,2003.0,466.0,1.0,3.0,1.0,130 CASA LINDA PLZ,75218.0,TX,DALLAS
854,2019-07-09,"$250,480",01/01/1960,2003.0,689.0,2.0,4.0,2.0,1001 FOREST AVE,75215.0,TX,DALLAS
855,2019-07-18,"$370,650",01/01/1960,2003.0,524.0,1.0,3.0,2.0,9700 KITTYHAWK LN,75217.0,TX,DALLAS
856,2019-07-03,"$512,570",01/01/1960,2003.0,655.0,1.0,4.0,2.0,3300 LAKE HOLLOW DR,75212.0,TX,DALLAS
857,2019-07-08,"$498,140",01/01/1960,2003.0,710.0,1.0,4.0,2.0,6400 LAKE CIRCLE DR,75214.0,TX,DALLAS
858,2019-07-22,"$1,538,540",01/01/1960,2003.0,936.0,1.0,3.0,2.0,10000 BOSTON PL,75217.0,TX,DALLAS
859,2019-08-07,"$1,730",01/01/1959,2003.0,521.0,1.0,3.0,1.0,1 RYDDINGTON PL,75230.0,TX,DALLAS
860,2019-07-21,"$232,520",01/01/1959,2003.0,503.0,1.0,3.0,2.0,2601 ZELRICH LN,75229.0,TX,DALLAS
861,2019-07-07,"$823,420",01/01/1959,2003.0,725.0,1.0,3.0,2.0,4400 ALDERSON ST,75214.0,TX,DALLAS
862,2019-07-15,"$661,830",01/01/1959,2003.0,576.0,1.0,3.0,2.0,4800 BARTLETT AVE,75216.0,TX,DALLAS
863,2019-06-10,$960,01/01/1959,2003.0,853.0,1.0,4.0,3.0,2900 TOWNSEND DR,75229.0,TX,DALLAS
864,2019-06-21,"$332,440",01/01/1959,2003.0,427.0,1.0,3.0,2.0,801 KIDD SPRINGS DR,75208.0,TX,DALLAS
865,2019-06-19,"$340,030",01/01/1958,2003.0,561.0,1.0,5.0,2.0,5301 LEWIS ST,75206.0,TX,DALLAS
866,2019-07-04,"$686,850",01/01/1958,2003.0,610.0,1.0,3.0,2.0,1300 AMOS ST,75212.0,TX,DALLAS
867,2019-07-11,"$390,490",01/01/1958,2003.0,515.0,1.0,2.0,2.0,901 WACO AVE,75216.0,TX,DALLAS
868,2019-06-11,"$348,260",01/01/1958,2003.0,415.0,1.0,3.0,1.0,1201 FRONT ST,75203.0,TX,DALLAS
869,2019-06-18,"$526,150",01/01/1958,2003.0,430.0,1.0,3.0,2.0,5100 GARRETT FIELD CT,75206.0,TX,DALLAS
870,2019-06-26,"$220,760",01/01/1958,2003.0,347.0,1.0,3.0,1.0,600 TATUM AVE,75211.0,TX,DALLAS
871,2019-07-17,"$900,230",01/01/1957,2003.0,805.0,1.0,4.0,2.0,9200 SEAWAY DR,75217.0,TX,DALLAS
872,2019-06-25,"$261,220",01/01/1957,2003.0,424.0,1.0,3.0,1.0,2901 CLIFFORD JACKSON ST,75210.0,TX,DALLAS
873,2019-08-01,"$301,720",01/01/1956,2003.0,512.0,1.0,3.0,2.0,6000 WELDON HOWELL PKWY,75225.0,TX,DALLAS
874,2019-06-14,"$363,250",01/01/1956,2003.0,485.0,1.0,2.0,1.0,1300 GORDON ST,75204.0,TX,DALLAS
875,2019-07-18,"$302,660",01/01/1956,2003.0,683.0,1.0,3.0,2.0,3600 STABLES LN,75229.0,TX,DALLAS
876,2019-07-20,"$506,290",01/01/1956,2003.0,777.0,1.0,5.0,3.0,7501 MARY DAN DR,75217.0,TX,DALLAS
877,2019-07-28,"$12,900,740",01/01/1955,2003.0,713.0,1.0,3.0,3.0,2900 SUNDIAL DR,75229.0,TX,DALLAS
878,2019-06-18,"$719,070",01/01/1955,2003.0,430.0,1.0,3.0,2.0,6001 DANBURY LN,75206.0,TX,DALLAS
879,2019-06-18,"$407,710",01/01/1954,2003.0,689.0,1.0,4.0,2.0,5930 HUDSON ST,75206.0,TX,DALLAS
880,2019-06-18,"$386,460",01/01/1945,2003.0,518.0,1.0,3.0,2.0,5500 ELLSWORTH AVE,75206.0,TX,DALLAS
881,2019-06-12,"$497,370",01/01/1945,2003.0,332.0,1.0,3.0,1.0,301 AVENUE J,75203.0,TX,DALLAS
882,2019-07-28,"$687,490",01/01/1944,2003.0,457.0,1.0,2.0,2.0,9301 SUNNYBROOK LN,75220.0,TX,DALLAS
883,2019-07-17,"$448,440",01/01/1943,2003.0,549.0,1.0,2.0,2.0,9600 ELKWOOD DR,75217.0,TX,DALLAS
884,2019-07-15,"$268,430",01/01/1943,2003.0,442.0,1.0,2.0,1.0,2101 52ND ST,75216.0,TX,DALLAS
885,2019-07-25,"$492,050",01/01/1942,2003.0,701.0,1.0,4.0,2.0,9000 HAWSER DR,75218.0,TX,DALLAS
886,2019-06-13,"$351,430",01/01/1942,2003.0,747.0,1.0,4.0,2.0,2403 WASHINGTON AVE,75204.0,TX,DALLAS
887,2019-07-30,"$652,870",01/01/1942,2003.0,613.0,1.0,4.0,3.0,1301 FOLEY ST,75223.0,TX,DALLAS
888,2019-07-20,"$523,520",01/01/1941,2003.0,610.0,1.0,3.0,2.0,800 WIDEMAN DR,75217.0,TX,DALLAS
889,2019-07-16,"$7,063,800",01/01/1941,2003.0,3133.0,2.0,5.0,5.0,7000 VILLAGE STAR LN,75217.0,TX,DALLAS
890,2019-08-05,"$670,160",01/01/1941,2003.0,832.0,2.0,4.0,2.0,6301 EVERGLADE CIR,75227.0,TX,DALLAS
891,2019-06-19,"$461,450",01/01/1940,2003.0,561.0,1.0,3.0,1.0,1100 ROCK ISLAND ST,75207.0,TX,DALLAS
892,2019-06-20,"$351,120",01/01/1938,2003.0,570.0,1.0,3.0,2.0,2100 SYLVAN AVE,75208.0,TX,DALLAS
893,2019-07-04,"$541,510",01/01/1938,2003.0,826.0,1.0,3.0,2.0,2500 MIKE ST,75212.0,TX,DALLAS
894,2019-07-03,"$591,300",01/01/1935,2003.0,399.0,2.0,3.0,1.0,2400 POINCIANA PL,75212.0,TX,DALLAS
895,2019-07-18,"$740,510",01/01/1929,2003.0,741.0,2.0,3.0,3.0,10130 ROCKMOOR CT,75229.0,TX,DALLAS
896,2019-06-21,"$725,800",01/01/1928,2003.0,683.0,1.0,3.0,2.0,2001 LAURAETTE DR,75208.0,TX,DALLAS
897,2019-08-05,"$536,310",01/01/1928,2003.0,524.0,1.0,3.0,1.0,5100 LAUREN LN,75227.0,TX,DALLAS
898,2019-07-25,"$397,040",01/01/1928,2003.0,515.0,1.0,3.0,1.0,800 BERKINSHIRE DR,75218.0,TX,DALLAS
899,2019-07-30,"$353,930",01/01/1927,2003.0,521.0,1.0,4.0,1.0,6801 HAMMOND AVE,75223.0,TX,DALLAS
900,2019-07-04,"$282,360",01/01/1919,2003.0,631.0,1.0,2.0,1.0,6400 LONTOS DR,75214.0,TX,DALLAS
901,2019-07-10,"$337,900",01/01/1919,2003.0,405.0,1.0,3.0,2.0,2500 VESPER ST,75215.0,TX,DALLAS
902,2019-06-20,"$315,800",01/01/1917,2003.0,332.0,1.0,2.0,1.0,300 HARBIN ST,75208.0,TX,DALLAS
903,2019-07-22,"$721,940",01/01/1991,2002.0,844.0,2.0,4.0,3.0,10300 TRAIL AVE,75217.0,TX,DALLAS
904,2019-07-31,"$281,850",01/01/1991,2002.0,530.0,1.0,3.0,2.0,2300 GIBBS WILLIAMS CIR,75224.0,TX,DALLAS
905,2019-08-01,"$665,590",01/01/1991,2002.0,850.0,2.0,3.0,3.0,8383 PRESTON CENTER PLZ,75225.0,TX,DALLAS
906,2019-06-28,"$1,327,040",01/01/1990,2002.0,1100.0,1.0,4.0,3.0,400 PALMER DR,75211.0,TX,DALLAS
907,2019-07-22,"$328,330",01/01/1990,2002.0,817.0,2.0,4.0,3.0,100 MURDOCK RD,75217.0,TX,DALLAS
908,2019-07-14,"$745,820",01/01/1990,2002.0,872.0,2.0,4.0,3.0,3101 NEBRASKA AVE,75216.0,TX,DALLAS
909,2019-07-07,"$582,250",01/01/1990,2002.0,741.0,2.0,4.0,3.0,6100 GLENNOX LN,75214.0,TX,DALLAS
910,2019-07-25,"$871,460",01/01/1990,2002.0,1186.0,2.0,4.0,3.0,10400 ESTA BUENA DR,75218.0,TX,DALLAS
911,2019-07-28,"$602,740",01/01/1990,2002.0,759.0,2.0,3.0,3.0,9900 HARWICH DR,75220.0,TX,DALLAS
912,2019-07-24,"$430,480",01/01/1990,2002.0,881.0,2.0,4.0,3.0,100 BON AIRE DR,75218.0,TX,DALLAS
913,2019-07-24,"$720,620",01/01/1990,2002.0,774.0,2.0,4.0,3.0,10800 CARISSA DR,75218.0,TX,DALLAS
914,2019-06-24,"$693,070",01/01/1990,2002.0,1582.0,2.0,4.0,3.0,2801 DAIRY MILK LN,75229.0,TX,DALLAS
915,2019-07-04,"$505,310",01/01/1990,2002.0,823.0,2.0,3.0,2.0,2900 AUDLES LN,75212.0,TX,DALLAS
916,2019-07-04,"$642,440",01/01/1990,2002.0,853.0,1.0,3.0,3.0,3801 PIPESTONE RD,75212.0,TX,DALLAS
917,2019-07-07,"$665,380",01/01/1990,2002.0,853.0,2.0,4.0,3.0,4200 BRIAR CREEK LN,75214.0,TX,DALLAS
918,2019-07-03,"$666,810",01/01/1989,2002.0,716.0,2.0,3.0,3.0,4100 MART ST,75212.0,TX,DALLAS
919,2019-08-07,"$553,120",01/01/1989,2002.0,722.0,1.0,4.0,3.0,10300 WHITINGHAM DR,75227.0,TX,DALLAS
920,2019-08-07,"$484,490",01/01/1989,2002.0,497.0,2.0,3.0,2.0,2700 SUMMIT OAK CIR,75227.0,TX,DALLAS
921,2019-07-10,"$500,140",01/01/1989,2002.0,838.0,2.0,3.0,3.0,5000 MARNE ST,75215.0,TX,DALLAS
922,2019-08-13,"$600,760",01/01/1989,2002.0,802.0,1.0,3.0,2.0,9001 FRINGEWOOD DR,75228.0,TX,DALLAS
923,2019-08-06,"$277,040",01/01/1989,2002.0,640.0,2.0,4.0,3.0,7200 PLATAS ST,75227.0,TX,DALLAS
924,2019-06-21,"$276,030",01/01/1989,2002.0,497.0,2.0,3.0,3.0,1200 WINDOMERE AVE,75208.0,TX,DALLAS
925,2019-08-14,"$488,660",01/01/1988,2002.0,1146.0,2.0,4.0,3.0,4100 DALLAS ATHLETIC CLUB DR,75228.0,TX,DALLAS
926,2019-06-12,"$620,390",01/01/1988,2002.0,652.0,2.0,3.0,3.0,5801 LARAILLA ST,75203.0,TX,DALLAS
927,2019-07-25,"$951,350",01/01/1988,2002.0,1085.0,2.0,4.0,3.0,9600 ATHLONE DR,75218.0,TX,DALLAS
928,2019-07-23,"$623,190",01/01/1988,2002.0,634.0,2.0,4.0,3.0,1601 PALM BEACH AVE,75217.0,TX,DALLAS
929,2019-06-20,"$1,085,550",01/01/1988,2002.0,1170.0,1.0,4.0,3.0,2500 REPUBLIC ST,75208.0,TX,DALLAS
930,2019-07-16,"$1,011,900",01/01/1988,2002.0,1170.0,2.0,4.0,3.0,7100 CLEARPOINT DR,75217.0,TX,DALLAS
931,2019-06-14,"$1,702,760",01/01/1988,2002.0,1658.0,2.0,5.0,5.0,4301 HYER ST,75205.0,TX,DALLAS
932,2019-07-28,"$550,120",01/01/1987,2002.0,631.0,2.0,3.0,3.0,2626 REAGAN ST,75219.0,TX,DALLAS
933,2019-06-26,"$1,066,020",01/01/1987,2002.0,594.0,2.0,2.0,2.0,3221 ELIHU ST,75210.0,TX,DALLAS
934,2019-07-25,"$282,430",01/01/1987,2002.0,466.0,1.0,3.0,2.0,10700 HERMOSA DR,75218.0,TX,DALLAS
935,2019-07-17,"$301,920",01/01/1987,2002.0,619.0,2.0,3.0,3.0,10100 EKUKPE DR,75217.0,TX,DALLAS
936,2019-06-14,"$851,700",01/01/1986,2002.0,1122.0,2.0,3.0,3.0,7300 UNINCHIT ST,75204.0,TX,DALLAS
937,2019-06-27,"$345,480",01/01/1986,2002.0,652.0,2.0,4.0,3.0,2900 BAY OAKS DR,75229.0,TX,DALLAS
938,2019-06-12,"$228,330",01/01/1986,2002.0,527.0,1.0,3.0,2.0,3100 NEWMAN AVE,75204.0,TX,DALLAS
939,2019-08-12,"$544,820",01/01/1986,2002.0,698.0,2.0,3.0,3.0,10301 LAVANO LN,75228.0,TX,DALLAS
940,2019-06-11,"$765,230",01/01/1986,2002.0,1234.0,2.0,4.0,3.0,1501 COMPTON ST,75203.0,TX,DALLAS
941,2019-07-07,"$678,230",01/01/1986,2002.0,844.0,2.0,3.0,2.0,4500 SAINT LANDRY DR,75214.0,TX,DALLAS
942,2019-07-07,"$316,740",01/01/1986,2002.0,686.0,1.0,3.0,2.0,6600 BLESSING CIR,75214.0,TX,DALLAS
